County,date,OneWeek_Cumulative_Incidence,TwoWeek_Cumulative_Incidence,OneWeek_Average Positivity,TwoWeek_Average_Positivity,County_size
LARIMER County,8/3/2020,44.5,86.2,0.037,0.039,">30,000"
LARIMER County,8/2/2020,41.1,90.4,0.038,0.037,">30,000"
LARIMER County,8/1/2020,40.9,91.7,0.039,0.039,">30,000"
LARIMER County,7/31/2020,43.1,89.2,0.038,0.039,">30,000"
LARIMER County,7/30/2020,43.4,91.7,0.04,0.04,">30,000"
LARIMER County,7/29/2020,47.3,96.7,0.041,0.041,">30,000"
LARIMER County,7/28/2020,49.2,97,0.042,0.041,">30,000"
LARIMER County,7/27/2020,41.7,88.7,0.041,0.039,">30,000"
LARIMER County,7/26/2020,49.2,97.6,0.037,0.04,">30,000"
LARIMER County,7/25/2020,50.9,97.3,0.04,0.039,">30,000"
LARIMER County,7/24/2020,46.1,92.6,0.04,0.039,">30,000"
LARIMER County,7/23/2020,48.4,91.2,0.039,0.039,">30,000"
LARIMER County,7/22/2020,49.5,88.4,0.04,0.038,">30,000"
LARIMER County,7/21/2020,47.8,85.3,0.04,0.038,">30,000"
LARIMER County,7/20/2020,47,83.1,0.038,0.036,">30,000"
LARIMER County,7/19/2020,48.4,77.3,0.042,0.037,">30,000"
LARIMER County,7/18/2020,46.4,75.9,0.039,0.035,">30,000"
LARIMER County,7/17/2020,46.4,76.2,0.038,0.036,">30,000"
LARIMER County,7/16/2020,42.8,71.7,0.037,0.035,">30,000"
LARIMER County,7/15/2020,38.9,65.6,0.035,0.033,">30,000"
LARIMER County,7/14/2020,37.5,63.1,0.035,0.032,">30,000"
LARIMER County,7/13/2020,36.1,63.4,0.035,0.031,">30,000"
LARIMER County,7/12/2020,28.9,54.8,0.031,0.029,">30,000"
LARIMER County,7/11/2020,29.5,51.2,0.03,0.027,">30,000"
LARIMER County,7/10/2020,29.7,51.2,0.034,0.027,">30,000"
LARIMER County,7/9/2020,28.9,48.7,0.032,0.027,">30,000"
LARIMER County,7/8/2020,26.7,44.2,0.03,0.023,">30,000"
LARIMER County,7/7/2020,25.6,40.9,0.027,0.02,">30,000"
LARIMER County,7/6/2020,27.2,39.2,0.028,0.021,">30,000"
LARIMER County,7/5/2020,25.9,36.7,0.027,0.02,">30,000"
LARIMER County,7/4/2020,21.7,32.8,0.024,0.018,">30,000"
LARIMER County,7/3/2020,21.4,30.9,0.021,0.017,">30,000"
LARIMER County,7/2/2020,19.7,28.6,0.021,0.016,">30,000"
LARIMER County,7/1/2020,17.5,25.6,0.016,0.015,">30,000"
LARIMER County,6/30/2020,15.3,23.4,0.015,0.014,">30,000"
LARIMER County,6/29/2020,12,21.4,0.014,0.014,">30,000"
LARIMER County,6/28/2020,10.8,20.3,0.012,0.014,">30,000"
LARIMER County,6/27/2020,11.1,20.9,0.013,0.014,">30,000"
LARIMER County,6/26/2020,9.5,19.2,0.011,0.013,">30,000"
LARIMER County,6/25/2020,8.9,17.2,0.01,0.012,">30,000"
LARIMER County,6/24/2020,8.1,15.8,0.013,0.014,">30,000"
LARIMER County,6/23/2020,8.1,15.8,0.014,0.014,">30,000"
LARIMER County,6/22/2020,9.5,16.4,0.016,0.015,">30,000"
LARIMER County,6/21/2020,9.5,17.5,0.015,0.015,">30,000"
LARIMER County,6/20/2020,9.7,16.7,0.015,0.015,">30,000"
LARIMER County,6/19/2020,9.7,15.6,0.014,0.015,">30,000"
LARIMER County,6/18/2020,8.3,14.5,0.014,0.015,">30,000"
LARIMER County,6/17/2020,7.8,14.7,0.014,0.016,">30,000"
LARIMER County,6/16/2020,7.8,16.1,0.015,0.017,">30,000"
LARIMER County,6/15/2020,7,14.7,0.014,0.016,">30,000"
LARIMER County,6/14/2020,8.1,16.1,0.016,0.017,">30,000"
LARIMER County,6/13/2020,7,16.7,0.015,0.018,">30,000"
LARIMER County,6/12/2020,5.8,16.7,0.017,0.019,">30,000"
LARIMER County,6/11/2020,6.1,17,0.017,0.018,">30,000"
LARIMER County,6/10/2020,7,18.3,0.018,0.019,">30,000"
LARIMER County,6/9/2020,8.3,18.9,0.02,0.02,">30,000"
LARIMER County,6/8/2020,7.8,18.6,0.019,0.02,">30,000"
LARIMER County,6/7/2020,8.1,18.3,0.02,0.02,">30,000"
LARIMER County,6/6/2020,9.7,19.5,0.021,0.021,">30,000"
LARIMER County,6/5/2020,10.8,21.1,0.02,0.021,">30,000"
LARIMER County,6/4/2020,10.8,20.9,0.02,0.022,">30,000"
LARIMER County,6/3/2020,11.4,21.1,0.021,0.022,">30,000"
LARIMER County,6/2/2020,10.6,19.7,0.021,0.021,">30,000"
LARIMER County,6/1/2020,10.8,23.1,0.022,0.024,">30,000"
LARIMER County,5/31/2020,10.3,22.5,0.019,0.025,">30,000"
LARIMER County,5/30/2020,9.7,21.1,0.021,0.025,">30,000"
LARIMER County,5/29/2020,10.3,22.8,0.022,0.028,">30,000"
LARIMER County,5/28/2020,10,24.7,0.024,0.03,">30,000"
LARIMER County,5/27/2020,9.7,25.9,0.024,0.031,">30,000"
LARIMER County,5/26/2020,9.2,25,0.021,0.03,">30,000"
LARIMER County,5/25/2020,12.2,25,0.027,0.03,">30,000"
LARIMER County,5/24/2020,12.2,25,0.03,0.032,">30,000"
LARIMER County,5/23/2020,11.4,24.7,0.028,0.031,">30,000"
LARIMER County,5/22/2020,12.5,24.2,0.035,0.033,">30,000"
LARIMER County,5/21/2020,14.7,27.5,0.037,0.035,">30,000"
LARIMER County,5/20/2020,16.1,28.6,0.037,0.035,">30,000"
LARIMER County,5/19/2020,15.8,29.2,0.039,0.039,">30,000"
LARIMER County,5/18/2020,12.8,28.6,0.035,0.04,">30,000"
LARIMER County,5/17/2020,12.8,28.1,0.034,0.04,">30,000"
LARIMER County,5/16/2020,13.3,30,0.034,0.042,">30,000"
LARIMER County,5/15/2020,11.7,27.8,0.032,0.041,">30,000"
LARIMER County,5/14/2020,12.8,30.3,0.033,0.044,">30,000"
LARIMER County,5/13/2020,12.5,32,0.034,0.046,">30,000"
LARIMER County,5/12/2020,13.3,34.8,0.04,0.049,">30,000"
LARIMER County,5/11/2020,15.8,37.5,0.046,0.052,">30,000"
LARIMER County,5/10/2020,15.3,38.4,0.048,0.055,">30,000"
LARIMER County,5/9/2020,16.7,40,0.052,0.058,">30,000"
LARIMER County,5/8/2020,16.1,39.8,0.051,0.061,">30,000"
LARIMER County,5/7/2020,17.5,38.6,0.055,0.063,">30,000"
LARIMER County,5/6/2020,19.5,38.1,0.059,0.067,">30,000"
LARIMER County,5/5/2020,21.4,41.4,0.059,0.069,">30,000"
LARIMER County,5/4/2020,21.7,42.8,0.06,0.07,">30,000"
LARIMER County,5/3/2020,23.1,43.9,0.062,0.072,">30,000"
LARIMER County,5/2/2020,23.4,43.1,0.065,0.073,">30,000"
LARIMER County,5/1/2020,23.6,43.9,0.072,0.076,">30,000"
LARIMER County,4/30/2020,21.1,40,0.073,0.076,">30,000"
LARIMER County,4/29/2020,18.6,38.6,0.078,0.082,">30,000"
LARIMER County,4/28/2020,20,37,0.082,0.084,">30,000"
LARIMER County,4/27/2020,21.1,34.8,0.083,0.085,">30,000"
LARIMER County,4/26/2020,20.9,34.2,0.085,0.087,">30,000"
LARIMER County,4/25/2020,19.7,32.2,0.084,0.091,">30,000"
LARIMER County,4/24/2020,20.3,31.4,0.082,0.088,">30,000"
LARIMER County,4/23/2020,18.9,30.6,0.08,0.087,">30,000"
LARIMER County,4/22/2020,20,30.9,0.088,0.088,">30,000"
LARIMER County,4/21/2020,17,27.8,0.087,0.087,">30,000"
LARIMER County,4/20/2020,13.6,23.9,0.089,0.087,">30,000"
LARIMER County,4/19/2020,13.3,23.4,0.09,0.087,">30,000"
LARIMER County,4/18/2020,12.5,23.4,0.102,0.09,">30,000"
LARIMER County,4/17/2020,11.1,23.6,0.099,0.097,">30,000"
LARIMER County,4/16/2020,11.7,25.3,0.1,0.102,">30,000"
LARIMER County,4/15/2020,10.8,25.9,0.087,0.103,">30,000"
LARIMER County,4/14/2020,10.8,25.9,0.086,0.106,">30,000"
LARIMER County,4/13/2020,10.3,26.1,0.085,0.106,">30,000"
LARIMER County,4/12/2020,10,26.4,0.083,0.11,">30,000"
LARIMER County,4/11/2020,10.8,26.4,0.08,0.112,">30,000"
LARIMER County,4/10/2020,12.5,28.1,0.096,0.121,">30,000"
LARIMER County,4/9/2020,13.6,27.5,0.103,0.129,">30,000"
LARIMER County,4/8/2020,15,29.7,0.115,0.134,">30,000"
LARIMER County,4/7/2020,15,28.4,0.123,0.147,">30,000"
LARIMER County,4/6/2020,15.8,30.3,0.126,0.133,">30,000"
LARIMER County,4/5/2020,16.4,29.7,0.138,0.128,">30,000"
LARIMER County,4/4/2020,15.6,30.6,0.158,0.124,">30,000"
LARIMER County,4/3/2020,15.6,30.6,0.177,0.127,">30,000"
LARIMER County,4/2/2020,13.9,28.1,0.191,0.125,">30,000"
LARIMER County,4/1/2020,14.7,24.7,0.192,0.119,">30,000"
LARIMER County,3/31/2020,13.3,23.4,0.203,0.117,">30,000"
LARIMER County,3/30/2020,14.5,21.7,0.141,0.119,">30,000"
LARIMER County,3/29/2020,13.3,20.3,0.117,0.114,">30,000"
LARIMER County,3/28/2020,15,18.9,0.101,0.11,">30,000"
LARIMER County,3/27/2020,15,16.4,0.103,0.104,">30,000"
LARIMER County,3/26/2020,14.2,15,0.094,0.096,">30,000"
LARIMER County,3/25/2020,10,10.6,0.091,0.092,">30,000"
LARIMER County,3/24/2020,10,10.3,0.075,0.077,">30,000"
LARIMER County,3/23/2020,7.2,7.8,0.094,0.093,">30,000"
LARIMER County,3/22/2020,7,7.2,0.108,0.107,">30,000"
LARIMER County,3/21/2020,3.9,4.2,0.167,0.162,">30,000"
LARIMER County,3/20/2020,1.4,1.7,0.119,0.125,">30,000"
LARIMER County,3/19/2020,0.8,1.1,0.12,0.135,">30,000"
LARIMER County,3/18/2020,0.6,0.8,0.114,0.133,">30,000"
LARIMER County,3/17/2020,0.3,0.6,0.107,0.107,">30,000"
LARIMER County,3/16/2020,0.6,0.6,0.062,0.062,">30,000"
LARIMER County,3/15/2020,0.3,0.3,0.083,0.083,">30,000"
LAS ANIMAS County,2/11/2022,563.2,1463,0.076,0.121,"30,000 or less"
LAS ANIMAS County,2/10/2022,570.1,1641.6,0.077,0.125,"30,000 or less"
LAS ANIMAS County,2/9/2022,625,1675.9,0.095,0.135,"30,000 or less"
LAS ANIMAS County,2/8/2022,590.7,1813.3,0.09,0.136,"30,000 or less"
LAS ANIMAS County,2/7/2022,604.4,2149.9,0.096,0.161,"30,000 or less"
LAS ANIMAS County,2/6/2022,892.9,2115.5,0.146,0.158,"30,000 or less"
LAS ANIMAS County,2/5/2022,879.2,2156.7,0.159,0.171,"30,000 or less"
LAS ANIMAS County,2/4/2022,899.8,2204.8,0.17,0.168,"30,000 or less"
LAS ANIMAS County,2/3/2022,1071.5,2287.2,0.184,0.175,"30,000 or less"
LAS ANIMAS County,2/2/2022,1050.9,2280.4,0.171,0.175,"30,000 or less"
LAS ANIMAS County,2/1/2022,1222.6,2623.8,0.173,0.19,"30,000 or less"
LAS ANIMAS County,1/31/2022,1545.4,2671.9,0.199,0.193,"30,000 or less"
LAS ANIMAS County,1/30/2022,1222.6,2410.9,0.168,0.173,"30,000 or less"
LAS ANIMAS County,1/29/2022,1277.6,2589.5,0.179,0.183,"30,000 or less"
LAS ANIMAS County,1/28/2022,1305,2713.1,0.167,0.173,"30,000 or less"
LAS ANIMAS County,1/27/2022,1215.7,2699.4,0.169,0.176,"30,000 or less"
LAS ANIMAS County,1/26/2022,1229.5,2781.8,0.178,0.179,"30,000 or less"
LAS ANIMAS County,1/25/2022,1401.2,2939.8,0.205,0.195,"30,000 or less"
LAS ANIMAS County,1/24/2022,1126.5,2555.1,0.185,0.181,"30,000 or less"
LAS ANIMAS County,1/23/2022,1188.3,2541.4,0.179,0.189,"30,000 or less"
LAS ANIMAS County,1/22/2022,1311.9,2603.2,0.186,0.182,"30,000 or less"
LAS ANIMAS County,1/21/2022,1408.1,2562,0.178,0.184,"30,000 or less"
LAS ANIMAS County,1/20/2022,1483.6,2623.8,0.182,0.181,"30,000 or less"
LAS ANIMAS County,1/19/2022,1552.3,2720,0.179,0.184,"30,000 or less"
LAS ANIMAS County,1/18/2022,1538.6,2747.4,0.186,0.187,"30,000 or less"
LAS ANIMAS County,1/17/2022,1428.7,2665,0.178,0.186,"30,000 or less"
LAS ANIMAS County,1/16/2022,1353.1,2589.5,0.2,0.186,"30,000 or less"
LAS ANIMAS County,1/15/2022,1291.3,2328.5,0.176,0.174,"30,000 or less"
LAS ANIMAS County,1/14/2022,1153.9,2198,0.191,0.198,"30,000 or less"
LAS ANIMAS County,1/13/2022,1140.2,2060.6,0.18,0.183,"30,000 or less"
LAS ANIMAS County,1/12/2022,1167.7,2019.4,0.192,0.184,"30,000 or less"
LAS ANIMAS County,1/11/2022,1208.9,1744.6,0.187,0.165,"30,000 or less"
LAS ANIMAS County,1/10/2022,1236.3,1669.1,0.197,0.163,"30,000 or less"
LAS ANIMAS County,1/9/2022,1236.3,1662.2,0.172,0.156,"30,000 or less"
LAS ANIMAS County,1/8/2022,1037.2,1456.1,0.171,0.151,"30,000 or less"
LAS ANIMAS County,1/7/2022,1044,1408.1,0.21,0.149,"30,000 or less"
LAS ANIMAS County,1/6/2022,920.4,1270.7,0.188,0.137,"30,000 or less"
LAS ANIMAS County,1/5/2022,851.7,1085.2,0.174,0.123,"30,000 or less"
LAS ANIMAS County,1/4/2022,535.8,680,0.134,0.086,"30,000 or less"
LAS ANIMAS County,1/3/2022,432.7,563.2,0.111,0.066,"30,000 or less"
LAS ANIMAS County,1/2/2022,425.9,563.2,0.12,0.06,"30,000 or less"
LAS ANIMAS County,1/1/2022,419,577,0.117,0.059,"30,000 or less"
LAS ANIMAS County,12/31/2021,364,535.8,0.068,0.048,"30,000 or less"
LAS ANIMAS County,12/30/2021,350.3,487.7,0.066,0.047,"30,000 or less"
LAS ANIMAS County,12/29/2021,233.5,336.6,0.04,0.034,"30,000 or less"
LAS ANIMAS County,12/28/2021,144.2,267.9,0.016,0.023,"30,000 or less"
LAS ANIMAS County,12/27/2021,130.5,267.9,0.017,0.027,"30,000 or less"
LAS ANIMAS County,12/26/2021,137.4,274.7,0.016,0.024,"30,000 or less"
LAS ANIMAS County,12/25/2021,158,322.8,0.019,0.027,"30,000 or less"
LAS ANIMAS County,12/24/2021,171.7,336.6,0.031,0.038,"30,000 or less"
LAS ANIMAS County,12/23/2021,137.4,309.1,0.031,0.035,"30,000 or less"
LAS ANIMAS County,12/22/2021,103,329.7,0.03,0.04,"30,000 or less"
LAS ANIMAS County,12/21/2021,123.6,370.9,0.027,0.045,"30,000 or less"
LAS ANIMAS County,12/20/2021,137.4,391.5,0.036,0.047,"30,000 or less"
LAS ANIMAS County,12/19/2021,137.4,398.4,0.033,0.046,"30,000 or less"
LAS ANIMAS County,12/18/2021,164.8,419,0.035,0.045,"30,000 or less"
LAS ANIMAS County,12/17/2021,164.8,460.2,0.043,0.04,"30,000 or less"
LAS ANIMAS County,12/16/2021,171.7,515.1,0.038,0.038,"30,000 or less"
LAS ANIMAS County,12/15/2021,226.7,631.9,0.05,0.04,"30,000 or less"
LAS ANIMAS County,12/14/2021,247.3,700.6,0.062,0.051,"30,000 or less"
LAS ANIMAS County,12/13/2021,254.1,686.9,0.055,0.048,"30,000 or less"
LAS ANIMAS County,12/12/2021,261,728.1,0.057,0.048,"30,000 or less"
LAS ANIMAS County,12/11/2021,254.1,776.2,0.054,0.05,"30,000 or less"
LAS ANIMAS County,12/10/2021,295.3,892.9,0.038,0.043,"30,000 or less"
LAS ANIMAS County,12/9/2021,343.4,899.8,0.038,0.048,"30,000 or less"
LAS ANIMAS County,12/8/2021,405.2,906.7,0.031,0.043,"30,000 or less"
LAS ANIMAS County,12/7/2021,453.3,961.6,0.042,0.049,"30,000 or less"
LAS ANIMAS County,12/6/2021,432.7,975.3,0.04,0.048,"30,000 or less"
LAS ANIMAS County,12/5/2021,467.1,989.1,0.038,0.048,"30,000 or less"
LAS ANIMAS County,12/4/2021,522,982.2,0.046,0.048,"30,000 or less"
LAS ANIMAS County,12/3/2021,597.6,1002.8,0.049,0.052,"30,000 or less"
LAS ANIMAS County,12/2/2021,556.4,989.1,0.06,0.049,"30,000 or less"
LAS ANIMAS County,12/1/2021,501.4,968.5,0.055,0.05,"30,000 or less"
LAS ANIMAS County,11/30/2021,508.3,1050.9,0.057,0.053,"30,000 or less"
LAS ANIMAS County,11/29/2021,542.6,1153.9,0.054,0.041,"30,000 or less"
LAS ANIMAS County,11/28/2021,522,1105.8,0.056,0.043,"30,000 or less"
LAS ANIMAS County,11/27/2021,460.2,1126.5,0.049,0.046,"30,000 or less"
LAS ANIMAS County,11/26/2021,405.2,1037.2,0.055,0.045,"30,000 or less"
LAS ANIMAS County,11/25/2021,432.7,1112.7,0.041,0.044,"30,000 or less"
LAS ANIMAS County,11/24/2021,467.1,1085.2,0.045,0.046,"30,000 or less"
LAS ANIMAS County,11/23/2021,542.6,1112.7,0.051,0.049,"30,000 or less"
LAS ANIMAS County,11/22/2021,611.3,1167.7,0.031,0.044,"30,000 or less"
LAS ANIMAS County,11/21/2021,583.8,1188.3,0.032,0.046,"30,000 or less"
LAS ANIMAS County,11/20/2021,666.3,1263.8,0.044,0.054,"30,000 or less"
LAS ANIMAS County,11/19/2021,631.9,1229.5,0.039,0.054,"30,000 or less"
LAS ANIMAS County,11/18/2021,680,1215.7,0.048,0.06,"30,000 or less"
LAS ANIMAS County,11/17/2021,618.2,1153.9,0.047,0.056,"30,000 or less"
LAS ANIMAS County,11/16/2021,570.1,1078.4,0.048,0.048,"30,000 or less"
LAS ANIMAS County,11/15/2021,556.4,995.9,0.059,0.058,"30,000 or less"
LAS ANIMAS County,11/14/2021,604.4,1016.6,0.06,0.058,"30,000 or less"
LAS ANIMAS County,11/13/2021,597.6,961.6,0.065,0.058,"30,000 or less"
LAS ANIMAS County,11/12/2021,597.6,968.5,0.076,0.069,"30,000 or less"
LAS ANIMAS County,11/11/2021,535.8,920.4,0.073,0.072,"30,000 or less"
LAS ANIMAS County,11/10/2021,535.8,961.6,0.063,0.068,"30,000 or less"
LAS ANIMAS County,11/9/2021,508.3,989.1,0.049,0.063,"30,000 or less"
LAS ANIMAS County,11/8/2021,439.6,968.5,0.058,0.068,"30,000 or less"
LAS ANIMAS County,11/7/2021,412.1,927.3,0.055,0.069,"30,000 or less"
LAS ANIMAS County,11/6/2021,364,872.3,0.052,0.066,"30,000 or less"
LAS ANIMAS County,11/5/2021,370.9,858.6,0.062,0.06,"30,000 or less"
LAS ANIMAS County,11/4/2021,384.6,913.5,0.071,0.062,"30,000 or less"
LAS ANIMAS County,11/3/2021,425.9,982.2,0.074,0.067,"30,000 or less"
LAS ANIMAS County,11/2/2021,480.8,995.9,0.084,0.073,"30,000 or less"
LAS ANIMAS County,11/1/2021,528.9,982.2,0.078,0.08,"30,000 or less"
LAS ANIMAS County,10/31/2021,515.1,995.9,0.085,0.074,"30,000 or less"
LAS ANIMAS County,10/30/2021,508.3,975.3,0.082,0.066,"30,000 or less"
LAS ANIMAS County,10/29/2021,487.7,961.6,0.058,0.056,"30,000 or less"
LAS ANIMAS County,10/28/2021,528.9,934.1,0.055,0.049,"30,000 or less"
LAS ANIMAS County,10/27/2021,556.4,879.2,0.062,0.054,"30,000 or less"
LAS ANIMAS County,10/26/2021,515.1,783,0.062,0.053,"30,000 or less"
LAS ANIMAS County,10/25/2021,453.3,700.6,0.082,0.055,"30,000 or less"
LAS ANIMAS County,10/24/2021,480.8,721.2,0.062,0.058,"30,000 or less"
LAS ANIMAS County,10/23/2021,467.1,673.1,0.049,0.047,"30,000 or less"
LAS ANIMAS County,10/22/2021,473.9,680,0.054,0.048,"30,000 or less"
LAS ANIMAS County,10/21/2021,405.2,631.9,0.041,0.046,"30,000 or less"
LAS ANIMAS County,10/20/2021,322.8,563.2,0.044,0.049,"30,000 or less"
LAS ANIMAS County,10/19/2021,267.9,570.1,0.044,0.05,"30,000 or less"
LAS ANIMAS County,10/18/2021,247.3,563.2,0.036,0.046,"30,000 or less"
LAS ANIMAS County,10/17/2021,240.4,528.9,0.054,0.046,"30,000 or less"
LAS ANIMAS County,10/16/2021,206.1,528.9,0.046,0.048,"30,000 or less"
LAS ANIMAS County,10/15/2021,206.1,508.3,0.042,0.048,"30,000 or less"
LAS ANIMAS County,10/14/2021,226.7,515.1,0.051,0.05,"30,000 or less"
LAS ANIMAS County,10/13/2021,240.4,515.1,0.053,0.046,"30,000 or less"
LAS ANIMAS County,10/12/2021,302.2,515.1,0.055,0.044,"30,000 or less"
LAS ANIMAS County,10/11/2021,316,501.4,0.055,0.044,"30,000 or less"
LAS ANIMAS County,10/10/2021,288.5,487.7,0.04,0.036,"30,000 or less"
LAS ANIMAS County,10/9/2021,322.8,522,0.05,0.04,"30,000 or less"
LAS ANIMAS County,10/8/2021,302.2,494.5,0.054,0.048,"30,000 or less"
LAS ANIMAS County,10/7/2021,288.5,494.5,0.049,0.041,"30,000 or less"
LAS ANIMAS County,10/6/2021,274.7,473.9,0.039,0.036,"30,000 or less"
LAS ANIMAS County,10/5/2021,212.9,405.2,0.03,0.03,"30,000 or less"
LAS ANIMAS County,10/4/2021,185.5,405.2,0.031,0.03,"30,000 or less"
LAS ANIMAS County,10/3/2021,199.2,412.1,0.03,0.035,"30,000 or less"
LAS ANIMAS County,10/2/2021,199.2,412.1,0.03,0.039,"30,000 or less"
LAS ANIMAS County,10/1/2021,192.3,412.1,0.041,0.037,"30,000 or less"
LAS ANIMAS County,9/30/2021,206.1,419,0.034,0.038,"30,000 or less"
LAS ANIMAS County,9/29/2021,199.2,412.1,0.034,0.039,"30,000 or less"
LAS ANIMAS County,9/28/2021,192.3,439.6,0.029,0.039,"30,000 or less"
LAS ANIMAS County,9/27/2021,219.8,487.7,0.03,0.037,"30,000 or less"
LAS ANIMAS County,9/26/2021,212.9,522,0.039,0.041,"30,000 or less"
LAS ANIMAS County,9/25/2021,212.9,494.5,0.046,0.042,"30,000 or less"
LAS ANIMAS County,9/24/2021,219.8,508.3,0.033,0.035,"30,000 or less"
LAS ANIMAS County,9/23/2021,212.9,501.4,0.042,0.039,"30,000 or less"
LAS ANIMAS County,9/22/2021,212.9,508.3,0.045,0.037,"30,000 or less"
LAS ANIMAS County,9/21/2021,247.3,542.6,0.05,0.038,"30,000 or less"
LAS ANIMAS County,9/20/2021,267.9,522,0.047,0.039,"30,000 or less"
LAS ANIMAS County,9/19/2021,309.1,549.5,0.044,0.033,"30,000 or less"
LAS ANIMAS County,9/18/2021,281.6,549.5,0.037,0.03,"30,000 or less"
LAS ANIMAS County,9/17/2021,288.5,638.8,0.037,0.035,"30,000 or less"
LAS ANIMAS County,9/16/2021,288.5,666.3,0.035,0.032,"30,000 or less"
LAS ANIMAS County,9/15/2021,295.3,652.5,0.03,0.033,"30,000 or less"
LAS ANIMAS County,9/14/2021,295.3,631.9,0.025,0.037,"30,000 or less"
LAS ANIMAS County,9/13/2021,254.1,686.9,0.031,0.05,"30,000 or less"
LAS ANIMAS County,9/12/2021,240.4,652.5,0.023,0.05,"30,000 or less"
LAS ANIMAS County,9/11/2021,267.9,693.7,0.024,0.049,"30,000 or less"
LAS ANIMAS County,9/10/2021,350.3,762.4,0.033,0.052,"30,000 or less"
LAS ANIMAS County,9/9/2021,377.8,762.4,0.028,0.054,"30,000 or less"
LAS ANIMAS County,9/8/2021,357.2,783,0.036,0.053,"30,000 or less"
LAS ANIMAS County,9/7/2021,336.6,810.5,0.046,0.059,"30,000 or less"
LAS ANIMAS County,9/6/2021,432.7,851.7,0.064,0.059,"30,000 or less"
LAS ANIMAS County,9/5/2021,412.1,858.6,0.074,0.066,"30,000 or less"
LAS ANIMAS County,9/4/2021,425.9,838,0.071,0.066,"30,000 or less"
LAS ANIMAS County,9/3/2021,412.1,748.7,0.069,0.068,"30,000 or less"
LAS ANIMAS County,9/2/2021,384.6,748.7,0.077,0.071,"30,000 or less"
LAS ANIMAS County,9/1/2021,425.9,803.6,0.066,0.079,"30,000 or less"
LAS ANIMAS County,8/31/2021,473.9,817.4,0.073,0.082,"30,000 or less"
LAS ANIMAS County,8/30/2021,419,776.2,0.052,0.076,"30,000 or less"
LAS ANIMAS County,8/29/2021,446.5,776.2,0.056,0.074,"30,000 or less"
LAS ANIMAS County,8/28/2021,412.1,748.7,0.061,0.07,"30,000 or less"
LAS ANIMAS County,8/27/2021,336.6,693.7,0.067,0.069,"30,000 or less"
LAS ANIMAS County,8/26/2021,364,673.1,0.066,0.067,"30,000 or less"
LAS ANIMAS County,8/25/2021,377.8,673.1,0.095,0.078,"30,000 or less"
LAS ANIMAS County,8/24/2021,343.4,604.4,0.09,0.067,"30,000 or less"
LAS ANIMAS County,8/23/2021,357.2,570.1,0.098,0.069,"30,000 or less"
LAS ANIMAS County,8/22/2021,329.7,542.6,0.09,0.068,"30,000 or less"
LAS ANIMAS County,8/21/2021,336.6,556.4,0.08,0.061,"30,000 or less"
LAS ANIMAS County,8/20/2021,357.2,590.7,0.071,0.057,"30,000 or less"
LAS ANIMAS County,8/19/2021,309.1,611.3,0.068,0.058,"30,000 or less"
LAS ANIMAS County,8/18/2021,295.3,570.1,0.06,0.045,"30,000 or less"
LAS ANIMAS County,8/17/2021,261,563.2,0.043,0.036,"30,000 or less"
LAS ANIMAS County,8/16/2021,212.9,501.4,0.041,0.035,"30,000 or less"
LAS ANIMAS County,8/15/2021,212.9,515.1,0.042,0.033,"30,000 or less"
LAS ANIMAS County,8/14/2021,219.8,528.9,0.04,0.035,"30,000 or less"
LAS ANIMAS County,8/13/2021,233.5,494.5,0.042,0.037,"30,000 or less"
LAS ANIMAS County,8/12/2021,302.2,501.4,0.047,0.036,"30,000 or less"
LAS ANIMAS County,8/11/2021,274.7,460.2,0.028,0.026,"30,000 or less"
LAS ANIMAS County,8/10/2021,302.2,480.8,0.026,0.024,"30,000 or less"
LAS ANIMAS County,8/9/2021,288.5,480.8,0.027,0.026,"30,000 or less"
LAS ANIMAS County,8/8/2021,302.2,467.1,0.024,0.026,"30,000 or less"
LAS ANIMAS County,8/7/2021,309.1,508.3,0.029,0.027,"30,000 or less"
LAS ANIMAS County,8/6/2021,261,467.1,0.031,0.025,"30,000 or less"
LAS ANIMAS County,8/5/2021,199.2,405.2,0.024,0.026,"30,000 or less"
LAS ANIMAS County,8/4/2021,185.5,391.5,0.024,0.027,"30,000 or less"
LAS ANIMAS County,8/3/2021,178.6,343.4,0.022,0.024,"30,000 or less"
LAS ANIMAS County,8/2/2021,192.3,343.4,0.023,0.023,"30,000 or less"
LAS ANIMAS County,8/1/2021,164.8,322.8,0.028,0.023,"30,000 or less"
LAS ANIMAS County,7/31/2021,199.2,295.3,0.023,0.027,"30,000 or less"
LAS ANIMAS County,7/30/2021,206.1,302.2,0.018,0.026,"30,000 or less"
LAS ANIMAS County,7/29/2021,206.1,295.3,0.027,0.026,"30,000 or less"
LAS ANIMAS County,7/28/2021,206.1,309.1,0.03,0.032,"30,000 or less"
LAS ANIMAS County,7/27/2021,164.8,254.1,0.027,0.033,"30,000 or less"
LAS ANIMAS County,7/26/2021,151.1,267.9,0.022,0.037,"30,000 or less"
LAS ANIMAS County,7/25/2021,158,295.3,0.018,0.037,"30,000 or less"
LAS ANIMAS County,7/24/2021,96.2,226.7,0.031,0.037,"30,000 or less"
LAS ANIMAS County,7/23/2021,96.2,233.5,0.036,0.043,"30,000 or less"
LAS ANIMAS County,7/22/2021,89.3,247.3,0.025,0.044,"30,000 or less"
LAS ANIMAS County,7/21/2021,103,261,0.034,0.048,"30,000 or less"
